BEDS,RBEDS,OUTV,ADM,SIR,SALESY,SALES12,PRHIP,PRKNEE,TH,TRAUMA,REHAB,HIP,KNEE,FEMUR
143,0,5479,4537,2736,22,49,22,18,0,0,0,25,14,35
50,0,7300,906,404,0,0,2,0,0,0,0,1,0,0
91,0,7010,1857,928,1,1,2,0,0,0,0,2,0,2
86,0,11366,3165,1292,5,7,12,6,0,0,0,7,5,16
98,0,46664,4018,1991,0,0,26,10,0,0,0,24,16,41
195,0,73000,12137,4051,0,0,13,1,1,0,0,3,0,13
50,50,0,295,0,0,0,0,0,0,0,1,0,0,0
128,0,6732,4934,3866,0,0,42,40,0,0,0,45,43,28
94,0,0,2378,1599,0,0,9,10,0,0,0,9,3,17
86,0,36865,1862,994,4,6,13,14,0,0,0,12,14,5
22,22,0,378,0,0,0,0,0,0,0,1,0,0,1
44,44,0,0,0,0,0,0,0,0,0,1,0,0,0
180,0,5475,2629,2167,6,12,35,57,0,0,0,39,59,15
183,0,7300,2572,2120,5,8,29,11,0,0,0,0,0,0
281,0,112366,9698,1995,0,0,24,28,1,0,0,19,24,20
45,0,0,796,489,0,0,4,4,1,0,0,0,0,0
72,0,201351,3052,1572,0,0,5,3,0,0,0,7,7,2
158,0,16425,5296,3802,48,70,29,27,0,0,0,28,24,49
102,0,260,1018,1316,41,55,0,0,0,0,0,0,0,0
85,0,0,5273,995,14,15,24,9,0,0,0,31,14,43
185,0,164250,8275,2928,0,0,12,10,1,0,0,2,8,29
118,0,10381,5791,2620,0,0,33,30,0,0,0,43,24,23
119,0,22995,3398,2751,31,43,23,24,0,0,0,33,28,35
41,0,2555,1118,744,34,41,0,0,0,0,0,0,0,0
75,0,12775,1741,1773,0,0,10,4,0,0,0,6,6,9
90,0,0,513,0,1,4,0,0,0,0,0,0,0,0
59,0,9125,1647,829,2,2,0,0,0,0,0,0,0,0
47,47,0,0,0,0,0,0,0,0,0,1,0,0,0
302,0,62283,5580,2253,42,42,30,23,1,0,0,19,36,7
15,0,92303,861,896,0,0,2,1,0,0,0,1,0,1
55,0,20440,1365,717,0,0,4,5,0,0,0,4,0,7
143,0,0,6084,2769,0,0,15,12,1,0,0,4,1,11
40,0,2380,865,183,1,1,0,0,0,0,0,0,0,0
66,0,26645,2667,1273,0,0,12,11,0,0,0,15,7,15
84,0,19904,3252,1552,0,0,8,8,0,0,0,9,8,17
135,0,292118,5917,4348,0,0,11,11,0,0,0,11,0,8
50,0,4492,2511,944,0,0,4,0,0,0,0,2,0,6
49,0,400,1913,999,0,0,1,0,0,0,0,0,0,11
150,0,10909,3201,3000,0,0,14,0,0,0,0,18,0,15
75,0,10401,3136,2401,0,0,31,19,0,0,0,22,20,32
50,0,6344,1105,623,0,0,5,0,0,0,0,0,0,0
57,0,5834,2154,772,2,2,12,7,0,0,0,0,0,0
109,0,13486,3831,1481,0,0,28,10,0,0,0,25,7,56
25,0,136942,1132,585,0,0,1,1,0,0,0,0,0,0
77,0,7363,2380,622,0,0,1,2,0,0,0,0,0,0
84,0,12361,1994,692,0,0,5,0,0,0,0,0,0,0
152,0,36636,5618,2354,25,26,42,22,0,0,0,45,18,52
89,0,14701,4401,1735,33,38,26,4,0,0,0,26,3,30
99,0,9475,2466,1088,0,0,8,0,0,0,0,3,0,25
168,120,12474,1743,0,0,0,0,0,0,0,1,0,0,0
97,0,8928,2943,1547,2,3,17,15,0,0,0,24,21,28
123,0,11503,3750,4849,5,15,26,0,0,0,0,31,9,46
93,0,11554,3651,3058,0,0,13,0,0,0,0,2,2,5
110,0,15786,2930,1930,0,0,25,18,0,0,0,22,17,10
104,0,8775,4282,3198,0,0,53,26,0,0,0,25,16,36
129,0,63809,4073,2116,0,0,12,8,0,0,0,21,9,20
20,0,9154,776,580,0,0,0,1,0,0,0,0,0,0
49,0,5170,773,574,0,0,22,32,0,0,0,24,23,16
50,0,5368,1632,865,0,0,10,0,0,0,0,7,0,19
22,0,1426,529,87,7,11,0,0,0,0,0,0,0,0
40,0,13148,1751,1394,49,70,24,10,0,0,0,32,19,21
73,0,892,1488,700,3,3,0,0,0,0,0,0,0,0
68,0,14227,1561,1150,0,0,4,0,0,0,0,8,4,21
25,0,12197,527,413,2,2,0,0,0,0,0,0,0,0
62,0,13323,3877,3611,0,1,30,6,0,0,0,24,2,37
88,0,6213,1964,1129,3,29,8,1,0,0,0,11,4,21
42,42,0,122,0,0,0,0,0,0,0,1,0,0,0
42,42,0,288,0,0,0,0,0,0,0,1,0,0,0
15,0,84033,1050,467,0,0,1,1,0,0,0,0,0,0
88,0,10838,3193,2100,0,0,24,28,0,0,0,33,17,56
32,0,4222,574,196,0,0,2,0,0,0,0,1,0,0
74,0,13395,3272,2834,8,8,25,12,0,0,0,31,12,26
80,0,4129,1983,1152,27,73,6,3,0,0,0,11,7,26
39,0,1006,566,115,0,0,1,2,0,0,0,6,3,5
113,10,3477,2454,1030,0,0,18,8,0,0,1,17,9,15
40,20,0,302,0,0,0,0,0,0,0,1,0,0,0
60,60,0,0,0,0,0,0,0,0,0,1,0,0,0
26,26,0,160,0,0,0,0,0,0,0,1,0,0,0
100,0,15066,4333,2622,0,0,26,6,0,1,0,29,10,49
42,0,3821,1342,538,0,0,9,0,0,0,0,12,0,8
103,0,9108,3887,2131,0,0,41,21,0,0,0,45,21,26
80,10,13878,3549,2122,0,0,21,20,0,0,1,28,27,48
25,25,1573,192,0,0,0,0,0,0,0,1,0,0,0
70,0,31021,2077,3077,7,10,19,90,0,0,0,11,76,8
60,60,0,0,0,0,0,0,0,0,0,1,0,0,0
102,0,10843,3831,2659,0,0,61,48,0,0,0,44,12,30
173,0,39561,5997,7295,0,0,2,2,0,1,0,1,1,28
77,25,0,100,0,0,0,0,0,0,0,1,0,0,0
510,0,143021,9283,2925,0,0,44,51,1,0,0,35,47,33
121,0,16254,2384,2154,55,80,36,26,0,0,0,41,25,24
125,0,6888,3695,3528,55,58,49,49,0,0,0,40,44,23
35,35,0,0,0,0,0,0,0,0,0,1,0,0,0
32,32,4116,451,0,0,0,0,0,0,0,1,0,0,0
109,0,18699,3769,2498,0,0,28,46,0,0,0,41,50,37
116,18,25101,3338,2730,0,0,12,0,0,0,1,11,0,26
236,21,19236,3830,2462,0,0,20,21,0,0,1,27,39,46
124,14,14929,3675,2352,0,0,7,0,1,0,1,7,0,29
73,0,6961,1945,2120,0,0,23,27,0,0,0,41,29,59
30,30,0,0,0,0,0,0,0,0,0,1,0,0,0
40,40,0,0,0,0,0,0,0,0,0,1,0,0,0
23,23,0,79,0,0,0,0,0,0,0,1,0,0,0
80,8,25422,17,0,0,0,0,0,1,0,1,0,0,0
198,0,22184,7891,8169,56,72,61,48,0,0,0,32,46,39
94,10,13236,3545,5543,0,0,5,0,0,0,1,22,13,48
80,80,11431,722,0,0,0,0,0,0,0,1,0,0,0
76,76,82345,936,0,0,0,0,0,0,0,1,0,0,0
30,0,0,1426,971,0,0,2,1,0,1,0,0,0,0
30,30,16642,56,0,0,0,0,0,0,0,1,0,0,0
30,30,0,0,0,0,0,0,0,0,0,1,0,0,0
56,56,16642,18,0,0,0,0,0,0,0,1,0,0,0
60,60,0,0,0,0,0,0,0,0,0,1,0,0,0
35,35,0,0,0,0,0,0,0,0,0,1,0,0,0
299,0,32217,15393,6095,0,0,24,25,1,1,0,16,31,69
403,0,734804,15894,6023,0,0,55,50,1,1,0,39,0,45
426,0,602683,14084,6030,0,0,95,59,1,0,0,73,0,21
100,100,0,1443,0,0,0,0,0,1,0,1,0,0,0
87,81,0,263,0,0,0,0,0,0,0,1,0,0,0
50,50,0,780,0,0,0,0,0,0,0,1,0,0,0
133,0,48576,4486,3909,14,29,62,56,1,0,0,0,0,0
44,0,140,1770,1278,6,6,32,50,0,0,0,36,50,5
60,60,30705,840,0,0,0,0,0,0,0,1,0,0,0
230,20,36185,8675,7105,0,0,0,0,1,0,1,7,0,13
139,0,0,4901,4224,0,0,48,51,0,0,0,46,59,31
30,30,0,0,0,0,0,0,0,0,0,1,0,0,0
115,0,21715,6253,3801,25,36,48,33,0,0,0,39,36,36
43,43,3826,298,0,0,0,0,0,0,0,1,0,0,0
60,60,3231,506,0,0,0,0,0,0,0,1,0,0,0
52,0,63349,2687,2179,0,0,40,33,0,0,0,41,30,53
60,60,0,217,0,0,0,0,0,0,0,1,0,0,0
45,45,7346,604,0,0,0,0,0,0,0,1,0,0,0
79,0,15904,3328,2637,0,0,36,36,0,0,0,47,42,36
12,12,0,119,0,0,0,0,0,0,0,1,0,0,0
140,8,66814,2837,1040,0,0,0,0,0,0,1,0,0,0
48,48,0,615,0,0,0,0,0,0,0,1,0,0,0
106,0,3969,2580,1886,29,66,17,7,0,0,0,23,13,31
126,0,3157,6600,3636,0,0,32,27,0,1,0,36,24,62
18,18,14326,476,0,0,0,0,1,0,0,1,0,0,0
250,0,23684,5729,4189,57,65,51,20,0,0,0,23,19,35
45,45,0,0,0,0,0,0,0,0,0,1,0,0,0
27,27,0,0,0,0,0,0,0,0,0,1,0,0,0
62,62,0,0,0,0,0,0,0,0,0,1,0,0,0
124,0,0,2921,4895,0,0,71,66,0,0,0,56,36,22
290,30,0,11270,8721,0,0,4,8,1,1,1,6,3,66
296,22,34675,15044,5146,0,0,25,25,1,0,1,23,17,40
605,120,444176,12120,3689,0,0,51,32,1,0,1,51,27,18
175,175,0,1160,0,0,0,0,0,0,0,1,0,0,1
150,0,31025,7859,4534,0,0,34,29,0,0,0,44,31,54
173,0,8395,3872,2947,0,0,68,46,0,0,0,58,32,42
49,49,0,934,0,0,0,38,18,0,0,1,34,26,41
159,0,12775,10634,2915,50,75,20,0,0,0,0,28,13,71
88,88,0,472,0,0,0,0,0,0,0,1,0,0,0
46,0,1460,2313,1458,8,73,19,5,0,0,0,21,7,30
154,0,0,9068,12330,0,0,1,0,1,1,0,9,0,37
120,0,0,4338,3572,0,0,47,49,0,0,0,32,31,44
291,30,0,14559,3166,0,0,31,16,0,0,1,34,10,67
60,60,0,0,0,0,0,0,0,0,1,1,0,0,0
331,0,91250,14122,5936,0,0,23,6,1,1,0,23,2,86
60,60,0,515,0,0,0,0,0,0,0,1,0,0,0
271,0,17155,13024,6845,0,0,34,13,1,1,0,34,14,72
115,13,29200,4704,2498,0,0,29,8,0,0,1,22,12,31
54,0,72000,4786,4939,33,33,34,48,0,0,0,31,46,40
194,0,0,14523,5624,49,67,13,3,1,0,0,20,2,58
98,28,29200,1684,1898,0,0,8,3,0,0,1,7,2,6
326,0,144000,14509,5178,0,0,11,8,1,1,0,8,3,81
57,30,0,247,0,0,0,0,0,1,0,1,0,0,0
50,15,0,771,665,0,0,0,0,1,0,1,1,0,0
64,64,0,13,0,0,0,0,0,0,0,1,0,0,0
252,0,434620,10604,4825,26,26,44,44,1,0,0,21,16,14
188,0,250132,10903,7200,0,4,52,52,1,0,0,38,0,19
197,0,146000,1170,610,0,0,53,34,0,0,0,29,0,13
84,20,0,276,0,0,0,0,0,0,0,1,1,0,1
71,16,0,286,14,0,0,0,0,0,0,1,1,0,1
100,100,80,35,0,0,0,0,0,0,0,1,0,0,0
47,0,15695,1940,1532,0,0,52,34,0,0,0,44,32,26
48,0,4500,1841,2856,41,64,21,17,0,0,0,33,20,36
29,29,0,129,0,0,0,0,0,0,0,1,0,0,0
117,0,36500,4271,3739,57,62,16,0,0,0,0,18,0,65
81,0,13040,5375,2923,0,0,34,22,0,1,0,38,24,55
135,0,0,8450,4343,51,78,29,0,0,0,0,32,3,71
214,0,233469,9724,6219,0,0,38,37,1,0,0,32,41,57
35,0,23423,1480,1716,0,0,35,19,0,1,0,21,19,26
44,0,13761,498,152,0,0,0,0,0,1,0,0,0,0
25,0,11547,816,539,0,0,10,1,0,1,0,14,0,20
45,0,24246,1851,2339,0,0,20,33,0,1,0,15,24,31
100,0,21208,5206,6710,2,3,34,52,0,0,0,47,29,41
204,8,99989,9460,6389,0,0,4,2,1,0,1,1,4,73
376,0,189810,7249,3606,37,37,45,54,1,0,0,50,37,23
48,0,6180,2075,2351,23,61,28,23,0,0,0,17,11,29
363,0,942251,22707,7925,0,0,89,71,1,0,0,74,0,25
68,0,24421,1757,1311,39,69,24,23,0,0,0,36,27,25
33,18,6120,275,0,0,0,0,0,0,0,1,0,0,0
38,0,19969,1116,1587,5,5,32,55,0,0,0,49,45,25
78,0,16290,2270,2492,0,0,29,17,0,0,0,24,14,31
101,0,8806,1929,1332,0,0,17,20,0,0,0,14,16,17
145,0,473722,8424,3137,0,0,15,14,0,0,0,15,0,14
48,0,0,719,364,0,0,3,0,0,0,0,0,0,0
59,0,16283,2528,1279,0,0,17,0,0,0,0,32,3,4
27,0,2695,1371,245,1,1,0,0,0,0,0,0,0,0
50,0,6486,1245,677,0,0,6,6,0,0,0,12,6,16
84,0,10223,2057,1019,0,0,7,0,0,0,0,2,0,6
74,0,3242,1045,739,0,1,2,9,0,0,0,6,4,7
104,0,923,3605,1913,9,43,6,0,0,0,0,16,11,18
25,0,193437,1766,1013,0,0,2,2,0,0,0,0,6,0
59,0,0,0,0,0,0,3,1,0,0,0,4,0,6
84,0,9261,2952,1724,0,0,9,0,0,0,0,13,0,30
38,0,5556,1331,1684,0,0,6,1,0,0,0,0,2,1
44,0,27825,900,619,0,0,3,5,0,0,0,10,0,5
68,0,4966,1981,852,0,0,15,3,1,0,0,6,4,17
73,0,9875,2170,1749,0,0,27,32,0,0,0,35,50,33
156,0,7734,2845,2652,0,1,24,18,1,0,0,23,20,24
42,0,1171,1371,1395,0,0,6,13,0,0,0,12,14,25
34,0,1914,1062,100,0,2,0,0,0,0,0,0,0,0
88,0,18595,3684,1793,0,1,17,12,0,0,0,17,11,22
30,0,12152,1463,1581,2,6,8,4,0,0,0,14,3,25
50,0,0,565,566,0,0,11,4,0,0,0,18,0,8
175,0,0,3289,1459,0,0,31,36,0,0,0,37,25,31
30,0,18797,1945,1326,1,1,2,0,0,0,0,2,0,14
69,0,13513,2277,1339,0,0,10,0,0,0,0,15,0,23
44,0,12109,2094,1926,0,0,6,2,0,0,0,7,2,6
107,0,16120,4397,2297,0,0,26,4,0,0,0,21,9,36
40,0,0,1234,0,0,0,1,0,0,0,0,2,0,2
39,0,6621,1384,736,2,2,21,9,0,0,0,15,7,22
78,0,12759,2358,1826,4,4,8,0,0,0,0,6,6,15
122,0,25776,3161,1901,0,0,12,6,0,0,0,5,6,13
32,0,2911,892,697,0,0,8,0,0,0,0,12,0,18
153,0,1206,3320,1551,0,0,32,39,0,0,0,25,24,35
44,0,8355,1189,948,0,0,2,0,0,0,0,0,0,0
51,0,4104,1085,368,3,4,1,0,0,0,0,0,0,1
36,0,4726,1164,224,0,0,8,0,0,0,0,6,0,3
168,0,19143,6534,5148,2,2,11,11,0,0,0,27,14,37
49,0,34050,1313,238,0,0,3,6,0,0,0,6,7,4
40,0,11423,1008,491,3,3,3,1,0,0,0,8,2,13
125,0,19923,5117,4041,15,18,18,11,0,0,0,15,8,28
95,0,4411,1692,631,0,0,1,1,0,0,0,2,0,1
35,0,4510,1035,559,0,0,18,7,0,0,0,13,12,12
36,0,6125,1369,204,0,0,4,0,0,0,0,11,0,11
104,0,6547,2562,1377,0,0,22,33,0,0,0,23,23,26
59,0,458,1398,581,0,0,19,0,0,0,0,12,0,27
38,0,19444,690,843,0,0,1,0,0,0,0,2,0,0
169,0,14690,6929,3624,6,9,25,31,1,0,0,31,33,51
84,0,30237,3083,2543,4,5,24,26,0,0,0,23,20,27
155,0,4318,1354,0,2,2,0,0,0,0,0,0,0,0
125,0,46000,6105,3318,0,0,0,1,1,0,0,0,0,5
135,0,12001,3129,4904,0,1,5,12,0,0,0,4,13,15
50,0,0,1628,1492,0,0,3,2,0,0,0,3,0,4
49,0,16985,2128,829,2,2,1,0,0,0,0,3,0,6
105,0,23520,6129,8483,0,0,40,31,0,0,0,36,25,34
10,0,0,1012,5517,0,0,1,1,0,0,0,2,0,1
205,0,90914,9001,8876,0,0,1,1,1,0,0,1,1,26
15,0,2412,826,3247,0,0,0,1,0,0,0,1,1,2
26,0,12512,610,1669,0,0,9,28,0,0,0,2,11,4
154,0,38922,5182,8057,7,9,41,23,0,0,0,52,23,36
104,0,8345,2767,4467,0,0,16,20,0,0,0,31,31,33
64,0,36807,1934,1487,0,0,1,1,1,0,0,4,0,2
106,0,4021,3999,5441,2,4,27,27,0,0,0,30,41,23
50,0,6863,1169,544,0,0,1,0,0,0,0,1,0,0
25,0,3196,1297,722,29,47,29,22,0,0,0,28,24,35
78,0,20778,3121,2279,0,0,16,16,0,0,0,10,0,12
47,0,1173,838,638,0,0,3,0,0,0,0,3,0,4
35,0,116838,2807,1012,0,0,2,2,0,0,0,0,0,0
55,0,4829,3811,1865,0,0,3,0,0,0,0,6,0,2
38,0,8459,1330,529,0,0,3,0,0,0,0,8,0,5
60,0,2870,895,591,1,1,3,8,0,0,0,6,2,4
40,0,6091,1358,663,0,0,9,7,0,0,0,3,0,13
30,0,8600,697,150,0,0,3,0,0,0,0,0,0,2
81,0,11214,4630,3518,0,0,40,27,0,0,0,33,34,36
580,0,810252,20628,8091,2,6,10,13,1,0,0,17,0,22
320,0,173634,16097,6201,0,0,20,8,1,0,0,26,19,49
40,0,10091,2426,1688,7,10,15,6,0,0,0,26,8,35
252,0,18930,3699,3664,0,0,35,27,0,0,0,31,13,45
143,0,87825,6363,5972,2,2,24,22,0,0,0,27,25,31
56,0,15,223,197,5,5,0,0,0,0,0,0,0,0
118,0,18284,2128,3832,4,4,15,15,0,0,0,10,13,20
48,0,2365,732,340,0,0,12,0,0,0,0,4,0,10
50,0,23211,2257,1649,0,0,23,20,0,0,0,29,26,34
46,0,4669,1268,329,0,0,12,12,0,0,0,1,1,5
25,0,5980,976,331,2,2,0,0,0,0,0,0,0,0
239,0,10551,5113,4648,0,0,37,11,0,0,0,39,12,37
56,0,10843,2790,2516,9,22,15,4,0,0,0,16,13,29
30,0,7221,843,379,0,0,1,0,0,0,0,1,0,2
22,0,3111,331,56,0,0,1,0,0,0,0,0,0,6
92,0,5492,1044,214,3,3,0,0,0,0,0,0,0,0
27,0,28263,808,336,3,3,0,0,0,0,0,0,0,0
149,0,4879,1911,1879,13,13,22,3,0,0,0,13,3,19
40,0,14,1187,299,0,0,2,1,0,0,0,2,0,2
503,0,56505,18298,8213,8,27,25,0,1,0,0,14,2,16
78,0,0,36,0,8,10,0,0,0,0,0,0,0,0
145,0,22276,4787,3343,0,0,20,9,0,0,0,19,11,31
190,0,6521,2927,2099,0,0,21,17,0,0,0,15,0,5
40,0,1063,649,421,0,0,15,8,1,0,0,1,0,0
347,0,175573,15806,9421,0,0,4,4,1,0,0,4,3,48
128,0,18254,3548,3148,33,42,22,12,0,0,0,44,16,27
146,0,7375,7065,4864,1,1,0,0,1,0,0,0,1,0
978,0,300002,16985,5892,0,0,43,25,1,0,0,65,28,26
113,0,6603,1626,1691,2,2,9,2,0,0,0,4,2,7
18,0,3150,433,125,1,1,0,0,0,0,0,0,0,0
153,0,28341,8116,3801,5,5,25,16,0,0,0,29,18,53
33,0,823,1119,689,0,0,8,3,0,0,0,3,3,12
100,0,17393,3242,2990,7,10,12,1,0,0,0,21,0,33
70,0,9833,2235,1684,0,2,13,12,0,0,0,8,4,14
30,0,16022,1248,1020,19,19,0,0,0,0,0,5,6,26
372,0,39061,3712,1817,3,3,0,0,0,0,0,0,0,2
188,0,15911,4199,2956,0,0,19,7,0,0,0,19,4,23
47,0,9799,1164,784,0,0,12,4,0,0,0,13,1,20
96,0,1406,3888,1482,14,14,3,0,0,0,0,1,0,5
43,0,11577,1276,545,0,0,1,0,0,0,0,0,0,0
54,0,6294,2492,2141,0,0,18,16,0,0,0,14,17,12
79,0,6512,2589,1010,25,25,20,9,0,0,0,21,13,20
90,0,2617,4805,3961,0,1,5,4,0,0,0,1,3,15
105,0,15729,5044,3341,0,0,20,16,0,0,0,21,21,46
26,0,7843,1120,612,0,0,13,0,0,0,0,9,0,20
99,0,6716,2339,2572,0,0,12,17,0,0,0,9,6,15
30,0,5830,827,232,1,1,0,0,0,0,0,0,0,0
103,0,10821,2701,2112,0,0,23,45,0,0,0,36,37,44
86,0,5787,2327,3840,0,0,6,7,0,0,0,4,0,7
93,0,11509,4487,4051,25,57,16,10,0,0,0,30,28,44
44,0,3430,1569,1633,9,10,9,9,0,0,0,17,19,10
110,0,10450,3897,3211,28,31,18,43,0,0,0,21,42,27
59,0,12199,2306,2260,0,0,18,21,0,0,0,16,12,16
39,0,8737,2679,2126,2,7,27,23,0,0,0,22,22,41
131,0,3582,5126,2677,17,41,19,7,0,0,0,13,0,28
104,0,8029,3436,3267,0,0,7,2,0,0,0,16,0,29
100,0,14974,3342,3530,10,10,3,0,0,0,0,4,3,5
47,0,20543,3021,2661,17,18,36,26,0,0,0,42,25,42
102,0,24735,3398,1530,32,32,32,43,0,0,0,35,46,34
146,0,16241,1455,1487,0,0,1,2,0,0,0,13,8,9
153,0,15696,4527,3606,17,23,14,10,0,0,0,13,11,30
49,0,15422,1243,401,0,0,4,0,0,0,0,0,0,0
100,0,4858,1505,1733,0,0,2,2,0,0,0,1,6,5
168,0,43486,7399,5129,33,59,36,15,1,0,0,32,19,40
53,0,4976,1477,996,0,0,1,0,0,0,0,2,0,3
54,0,5926,2053,2430,10,22,27,31,0,0,0,35,42,1
150,0,15919,4398,3126,20,26,27,14,0,0,0,28,23,34
109,0,13178,3969,1535,8,9,13,0,0,0,0,13,0,23
32,0,3439,631,143,18,21,1,0,0,0,0,0,0,0
66,0,12813,3362,4210,0,0,34,27,0,0,0,44,25,40
92,0,9747,3416,2694,1,1,27,24,0,0,0,28,23,21
13,0,2033,741,2774,3,4,0,0,0,0,0,1,1,2
150,0,16484,5600,2897,1,1,0,0,0,0,0,0,1,0
720,0,54095,2504,0,3,10,0,0,0,0,0,0,0,0
49,0,0,141,0,4,7,0,0,0,0,0,0,0,0
49,0,3347,1293,449,0,0,3,1,0,0,0,2,0,0
100,0,21553,3425,3823,0,0,28,21,0,0,0,37,10,47
37,0,2316,984,453,0,1,2,0,0,0,0,1,1,0
14,0,97,405,62,0,0,1,2,0,0,0,2,2,1
28,0,11091,822,586,0,0,1,0,0,0,0,0,0,0
44,0,9103,1041,769,0,0,2,5,0,0,0,2,3,14
40,0,8796,1520,488,0,0,12,0,0,0,0,11,3,10
45,0,3593,1191,468,0,0,9,0,0,0,0,7,0,14
62,0,9119,1637,970,0,0,6,0,0,0,0,10,3,32
52,0,51488,2210,1069,11,11,14,6,0,0,0,17,9,20
132,0,5038,2512,2015,20,21,38,37,0,0,0,18,46,34
55,0,18239,3162,1934,6,6,32,24,0,0,0,35,25,46
29,0,5250,904,609,0,0,4,0,0,0,0,5,0,7
140,0,0,4072,1782,0,0,5,5,0,0,0,5,6,0
35,0,7573,1250,346,1,1,0,0,0,0,0,0,0,0
25,0,7766,758,401,0,0,1,0,0,0,0,0,0,3
34,0,3733,1083,598,0,0,4,4,0,0,0,7,0,14
58,0,614,1087,551,0,0,1,0,0,0,0,0,0,0
104,0,22921,3361,3976,0,2,15,4,0,0,0,7,0,22
56,0,9390,1879,1248,0,0,14,4,0,0,0,20,10,22
112,0,9508,3512,3410,29,33,11,7,0,0,0,6,17,51
114,0,25534,6292,4721,0,0,11,6,0,0,0,2,3,24
68,0,362,1478,1460,0,0,1,1,0,0,0,4,0,7
46,0,3014,1724,1042,0,0,1,0,0,0,0,4,1,15
42,0,8320,856,667,13,13,1,4,0,0,0,12,14,22
31,0,9168,868,336,18,22,0,0,0,0,0,0,0,0
20,0,4421,273,6,2,2,0,0,0,0,0,0,0,0
113,0,31496,3465,1547,0,0,2,2,0,0,0,3,3,5
74,0,14146,967,590,45,48,17,21,0,0,0,23,38,9
48,0,14671,1496,1015,2,2,15,1,0,0,0,6,0,15
98,0,12022,3412,1640,0,2,6,2,0,0,0,3,5,24
47,0,12411,1281,1020,6,6,14,3,0,0,0,14,1,20
27,0,3544,1128,590,0,0,8,4,0,0,0,15,4,11
35,0,12546,1083,609,1,1,5,0,0,0,0,7,0,9
43,0,7334,1833,1500,38,38,14,5,0,0,0,15,4,24
16,0,3201,544,182,0,0,10,5,0,0,0,12,6,3
19,0,952,491,116,0,2,0,0,0,0,0,0,0,4
23,0,10257,753,133,1,1,0,0,0,0,0,0,0,0
17,0,4846,169,22,5,5,0,0,0,0,0,0,0,0
49,0,19007,1443,890,1,2,25,13,0,0,0,28,14,10
44,0,12073,1577,756,3,13,10,0,0,0,0,9,0,20
10,0,4181,245,134,1,1,1,0,0,0,0,0,0,0
9,0,8789,171,0,0,4,0,0,0,0,0,0,0,0
54,0,278,1402,961,0,0,21,14,0,0,0,15,21,15
122,0,75422,3191,2029,1,1,26,18,1,0,0,17,20,6
53,0,28255,2973,2058,0,0,23,23,0,0,0,28,22,16
14,0,8196,194,100,5,5,0,0,0,0,0,0,0,0
26,0,14745,737,308,0,0,1,2,0,0,0,6,4,5
21,0,7608,754,191,0,0,2,0,0,0,0,4,0,4
62,0,21295,1940,4223,0,2,29,14,0,0,0,38,24,19
52,0,10471,2931,1508,0,0,23,25,0,0,0,43,32,23
25,0,27335,804,752,0,0,3,3,0,0,0,5,2,11
62,0,9650,2095,1280,11,14,10,14,0,0,0,18,14,33
23,0,9059,1150,1196,2,5,1,14,0,0,0,12,14,6
29,0,12076,637,205,0,0,2,0,0,0,0,2,0,1
25,0,100966,1730,699,0,0,2,2,0,0,0,2,0,2
86,0,40874,1792,1296,0,0,12,5,0,0,0,0,0,0
42,0,8141,1229,1315,2,2,10,6,0,0,0,9,3,13
119,0,25130,2440,2162,0,0,13,9,0,0,0,20,14,26
44,0,14644,2170,1713,9,10,25,12,0,0,0,15,11,23
107,0,0,2609,1387,19,33,38,25,0,0,0,17,10,11
20,0,4489,375,87,1,1,0,0,0,0,0,0,0,0
40,0,26472,966,410,0,0,1,0,0,0,0,0,0,10
60,0,19360,1529,1000,2,6,2,0,0,0,0,1,3,9
99,0,53392,3460,2452,0,0,11,0,0,0,0,11,2,14
70,0,16132,2354,1410,3,4,27,24,0,0,0,16,16,11
64,0,13589,2660,1548,0,0,25,15,0,0,0,28,20,27
49,0,9960,1285,1201,0,2,0,0,0,0,0,0,0,1
30,0,20979,704,645,7,18,0,0,0,0,0,8,6,9
70,0,12588,2801,1562,0,0,2,1,0,0,0,16,12,27
50,0,12143,2221,3102,3,6,20,5,0,0,0,21,12,17
58,0,17261,1920,1396,0,1,20,7,0,0,0,13,6,9
44,0,24261,2003,1195,0,0,23,31,0,0,0,33,16,21
66,0,0,805,0,0,4,0,0,0,0,0,0,0,0
226,0,187901,10272,7492,0,0,0,1,1,0,0,0,1,44
165,0,0,6198,5229,16,25,43,34,1,0,0,44,30,38
295,0,210359,8732,3395,0,0,35,41,1,0,0,32,40,21
28,0,705,359,1028,2,2,0,0,0,0,0,0,0,0
40,0,36514,1933,1408,0,0,3,0,0,0,0,7,0,14
65,0,18021,2880,2436,9,35,27,27,0,0,0,32,36,32
115,0,0,2900,952,15,15,3,12,0,0,0,5,8,2
24,0,7261,701,553,0,0,3,7,0,0,0,10,5,8
18,0,6526,340,130,1,1,5,0,0,0,0,1,0,0
73,0,26729,3053,1924,0,0,6,12,0,0,0,7,16,32
40,0,5186,1137,793,0,0,8,0,0,0,0,2,0,14
105,0,22216,4765,4940,9,9,38,19,0,0,0,44,42,30
75,0,25526,2718,2115,5,5,28,17,0,0,0,30,24,29
698,0,10705,3814,492,30,40,4,0,1,0,0,2,0,0
38,0,14266,1321,675,3,7,16,12,0,0,0,20,14,5
22,0,15561,1280,1032,0,1,16,8,0,0,0,9,8,34
50,0,0,1892,1762,1,1,31,32,0,0,0,20,21,34
0,0,0,177,0,14,17,0,0,1,0,0,0,0,0
